,_id,stratmed_sku,brand_code,brand_name,category,committed_volume,dose_size,dpco_list,form,generic_name,group,gst,manufacturer_code,mrp,price_effective_from_date,price_effective_to_date,purchase_price_w_gst,remarks,roa,status,subcategory,therapy_code,unit_per_pack,uom_pack_type,business_unit,dpco_ceiling_price,hsn_code,innovator_brand,marketed_by,therapy_name,group_name,manufacturer_name,category_name,subcategory_name,form_name,roa_name,created_by,created_date,unit_per_pack_num,update_date,updated_by,1m_mfg_name,generic_code,combined
260103,617AF2EE1DB0D8B9EB468644,544522,NAN,GREEN PADS,CAT103,NAN,NAN,NO,FOR154,GREEN PADS,GRP286,18,SMMFG02222-01,8.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GREEN PADS_NOT APPLICABLE_NAN_LOCAL_GREEN PADS_1
260110,617AF2EE1DB0D8B9EB468667,544527,NAN,HANDLE HOLES,CAT103,NAN,NAN,NO,FOR150,HAND HOLES,GRP286,18,SMMFG02222-01,450.0,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,HAND HOLES_OTHERS_NAN_LOCAL_HANDLE HOLES_1
260115,617AF2EE1DB0D8B9EB468682,544534,NAN,HISTO/CYTO/FNAC REQUESTION FORM PADS W + P,CAT103,NAN,NAN,NO,FOR154,REQUESTION FORM,GRP286,5,SMMFG08361-01,85.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LAKSHMI PRIYA PRINTERS,OTHERS,OTHERS,LAKSHMI PRIYA PRINTERS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,REQUESTION FORM_NOT APPLICABLE_NAN_LAKSHMI PRIYA PRINTERS_HISTO/CYTO/FNAC REQUESTION FORM PADS W + P_1
260120,617AF2EE1DB0D8B9EB46868E,544537,NAN,ICD COADING PADS,CAT103,NAN,NAN,NO,FOR154,ICD COADING PADS,GRP286,5,SMMFG08361-01,58.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LAKSHMI PRIYA PRINTERS,OTHERS,OTHERS,LAKSHMI PRIYA PRINTERS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ICD COADING PADS_NOT APPLICABLE_NAN_LAKSHMI PRIYA PRINTERS_ICD COADING PADS_1
260124,617AF2EE1DB0D8B9EB4686AB,544541,NAN,INTAKE AND OUTPUT CHART PADS PINK,CAT103,NAN,NAN,NO,FOR154,CHART,GRP286,5,SMMFG08361-01,60.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LAKSHMI PRIYA PRINTERS,OTHERS,OTHERS,LAKSHMI PRIYA PRINTERS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CHART_NOT APPLICABLE_NAN_LAKSHMI PRIYA PRINTERS_INTAKE AND OUTPUT CHART PADS PINK_1
260182,617AF2EE1DB0D8B9EB4687D9,544600,NAN,MRD CHECK LIST PADS,CAT103,NAN,NAN,NO,FOR154,MRD CHECK LIST PADS,GRP286,5,SMMFG08361-01,60.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LAKSHMI PRIYA PRINTERS,OTHERS,OTHERS,LAKSHMI PRIYA PRINTERS,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,MRD CHECK LIST PADS_NOT APPLICABLE_NAN_LAKSHMI PRIYA PRINTERS_MRD CHECK LIST PADS_1
260191,617AF2EE1DB0D8B9EB468809,544608,NAN,NAILS,CAT103,NAN,NAN,NO,FOR154,NAILS,GRP286,18,SMMFG03569-01,100.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAILS_NOT APPLICABLE_NAN_GENERAL_NAILS_1
260208,617AF2EE1DB0D8B9EB468883,544629,NAN,ODONIL,CAT103,NAN,NAN,NO,FOR154,ODONIL,GRP286,18,SMMFG03569-01,20.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ODONIL_NOT APPLICABLE_NAN_GENERAL_ODONIL_1
260235,617AF2EE1DB0D8B9EB468910,544655,NAN,PLASTIC SPOONS,CAT103,NAN,NAN,NO,FOR154,SPOONS,GRP286,18,SMMFG03569-01,70.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SPOONS_NOT APPLICABLE_NAN_GENERAL_PLASTIC SPOONS_1
260247,617AF2EE1DB0D8B9EB46894C,544666,NAN,PVC TAPE,CAT103,NAN,NAN,NO,FOR154,PVC TAPE,GRP286,18,SMMFG03569-01,45.6,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PVC TAPE_NOT APPLICABLE_NAN_GENERAL_PVC TAPE_1
260257,617AF2EE1DB0D8B9EB46899C,544678,NAN,ROFF CHEMICAL,CAT103,NAN,NAN,NO,FOR154,STONE ADHESIVE,GRP286,18,SMMFG02222-01,2372.88,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,BOTTLE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,STONE ADHESIVE_NOT APPLICABLE_NAN_LOCAL_ROFF CHEMICAL_1
260260,617AF2EE1DB0D8B9EB4689AA,544680,NAN,RUBBER BANDS,CAT103,NAN,NAN,NO,FOR154,RUBBER BANDS,GRP286,18,SMMFG03569-01,35.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,RUBBER BANDS_NOT APPLICABLE_NAN_GENERAL_RUBBER BANDS_1
260297,617AF2EE1DB0D8B9EB468A94,544718,NAN,SPRAY GUNS,CAT103,NAN,NAN,NO,FOR154,SPRAY GUNS,GRP286,18,SMMFG02222-01,40.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SPRAY GUNS_NOT APPLICABLE_NAN_LOCAL_SPRAY GUNS_1
260323,617AF2EE1DB0D8B9EB468B21,544743,NAN,TETRIFLEX 3 X 28 MM,CAT104,NAN,3X28MM,NO,FOR154,STENT TETRIFLEX,GRP534,5,SMMFG02199-01,10500.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC138,STH107,1,PIECE,NAN,NAN,NAN,NO,SAHAJANAND MEDICAL,OTHERS,CORONARY STENT BARE METAL,SAHAJANAND MEDICAL,IMPLANTS,CARDIOLOGY IMPLANTS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,STENT TETRIFLEX_NOT APPLICABLE_3X28MM_SAHAJANAND MEDICAL_TETRIFLEX 3 X 28 MM_1
260326,617AF2EE1DB0D8B9EB468B46,544750,NAN,TOILET CLEANER,CAT103,NAN,NAN,NO,FOR154,TOILET CLEANER,GRP286,18,SMMFG03569-01,49.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,GENERAL,OTHERS,OTHERS,GENERAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TOILET CLEANER_NOT APPLICABLE_NAN_GENERAL_TOILET CLEANER_1
260352,617AF2EE1DB0D8B9EB468BDF,544773,NAN,VETRA 20 ML,CAT103,NAN,NAN,NO,FOR154,ADHESIVE GLUE,GRP286,18,SMMFG02222-01,60.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,BOTTLE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ADHESIVE GLUE_NOT APPLICABLE_NAN_LOCAL_VETRA 20 ML_1
260375,617AF2EE1DB0D8B9EB468C6D,544796,NAN,CRKTHC,CAT103,NAN,NAN,NO,FOR154,PROTECTION DEVICES,GRP286,12,SMMFG02222-01,1800.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC189,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,OTHERS,LOCAL,NON MEDICAL ITEMS,STATIONARY ITEMS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PROTECTION DEVICES_NOT APPLICABLE_NAN_LOCAL_CRKTHC_1
260382,617FDC20770C5BE782B5B9D1,544808,NAN,BUPICAIN 0.25 % INJ,CAT100,NAN,0.25%,NO,FOR105,BUPIVACAINE,GRP116,12,SMMFG00039-01,53.76,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC116,STH104,1,VIAL,NAN,NAN,NAN,NO,THEMIS MEDICARE,CENTRAL NERVOUS SYSTEM DISORDERS,ANAESTHETICS LOCAL,THEMIS MEDICARE,PHARMA,ANESTHETICS,INJECTIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,BUPIVACAINE_INJECTIONS_0.25%_THEMIS MEDICARE_BUPICAIN 0.25 % INJ_1
260505,618124B0770C5BE782D5716C,544953,NAN,HOSPITAL FACE MASK VEN (S),CAT101,NAN,MEDIUM,NO,FOR154,FACE MASK VENTED,GRP476,5,SMMFG02222-01,4400.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC124,STH120,1,PIECE,NAN,NAN,NAN,NO,LOCAL,RESPIRATORY,CPAP/ BIPAP ACCESSORIES,LOCAL,CONSUMABLES,AIRWAY MANAGEMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FACE MASK VENTED_NOT APPLICABLE_MEDIUM_LOCAL_HOSPITAL FACE MASK VEN (S)_1
260506,618124B0770C5BE782D5716F,544954,NAN,HOSPITAL FACE MASK VEN (S),CAT101,NAN,MEDIUM,NO,FOR154,FACE MASK VENTED,GRP476,5,SMMFG02222-01,4650.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC124,STH120,1,PIECE,NAN,NAN,NAN,NO,LOCAL,RESPIRATORY,CPAP/ BIPAP ACCESSORIES,LOCAL,CONSUMABLES,AIRWAY MANAGEMENT,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FACE MASK VENTED_NOT APPLICABLE_MEDIUM_LOCAL_HOSPITAL FACE MASK VEN (S)_1
260511,618124B0770C5BE782D57181,544958,NAN,NASAL SPLINT [TEFLON],CAT101,NAN,NAN,NO,FOR154,NASAL SPLINT,GRP383,12,SMMFG02222-01,267.86,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC115,STH119,1,PIECE,NAN,NAN,NAN,NO,LOCAL,GENERAL,"BRACES, SPLINTS & SUPPORTS",LOCAL,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NASAL SPLINT_NOT APPLICABLE_NAN_LOCAL_NASAL SPLINT [TEFLON]_1
260512,618124B0770C5BE782D5718B,544961,NAN,PACING WIRE,CAT104,NAN,NAN,NO,FOR154,PACING WIRE,GRP1459,12,SMMFG02222-01,1123.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC131,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,PACING WIRES,LOCAL,IMPLANTS,CARDIOLOGY,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PACING WIRE_NOT APPLICABLE_NAN_LOCAL_PACING WIRE_1
260522,61861782770C5BE782A5321B,544975,NAN,RANEY CLIP STERILE FF015P AESCULAP,CAT101,NAN,NAN,NO,FOR154,RANEY CLIPS,GRP995,12,SMMFG03120-01,2500.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,AESCULAP B-BRAUN,OTHERS,CLIPS & APPLIERS,AESCULAP B-BRAUN,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,RANEY CLIPS_NOT APPLICABLE_NAN_AESCULAP B-BRAUN_RANEY CLIP STERILE FF015P AESCULAP_1
260529,61861782770C5BE782A53272,544981,NAN,TEMPED IV 100 ML INJ,CAT100,NAN,1000MG,NO,FOR121,PARACETAMOL,GRP248,12,SMMFG00055-01,466.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC114,STH104,1,BOTTLE,NAN,NAN,NAN,NO,OZONE,CENTRAL NERVOUS SYSTEM DISORDERS,NON-NARCOTICS-ANTIPYER.,OZONE,PHARMA,OTHERS,INFUSIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PARACETAMOL_INFUSIONS_1000MG_OZONE_TEMPED IV 100 ML INJ_1
260530,61861782770C5BE782A53277,544983,NAN,ANABOOST HAIR OIL,CAT100,NAN,NAN,NO,FOR107,HAIR OIL,GRP217,18,SMMFG02222-01,299.0,NAN,NAN,NAN,NAN,ROA101,ACTIVE,SUBC110,STH109,1,PIECE,NAN,NAN,NAN,NO,LOCAL,DERMATOLOGY,HAIR CARE/ANTIDANDRUFF PREP.,LOCAL,PHARMA,DERMATOLOGY,OILS,TOPICAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,HAIR OIL_OILS_NAN_LOCAL_ANABOOST HAIR OIL_1
260537,61861782770C5BE782A532BC,544991,NAN,PEGPASS POWDER,CAT100,NAN,NAN,NO,FOR110,POLYETHYLENE GLYCOL,GRP235,12,SMMFG03054-01,270.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC102,STH102,1,PIECE,NAN,NAN,NAN,NO,NEON,GASTROENTEROLOGY,LAXATIVES,NEON,PHARMA,GASTROENTEROLOGY,POWDERS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,POLYETHYLENE GLYCOL_POWDERS_NAN_NEON_PEGPASS POWDER_1
260539,61861782770C5BE782A532C2,544993,NAN,ASAHI GUIDE WIRE SION BLUE,CAT101,NAN,NAN,NO,FOR154,GUIDE WIRE PTCA,GRP1175,18,SMMFG01948-01,9500.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,ASAHI,GENERAL,GUIDEWIRES,ASAHI,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GUIDE WIRE PTCA_NOT APPLICABLE_NAN_ASAHI_ASAHI GUIDE WIRE SION BLUE_1
260542,61861782770C5BE782A532E5,544995,NAN,ETERNIA BPBEE CONRONARY STENT SYSTEM 3.00 X 48 MM,CAT104,NAN,3.00 X 48,NO,FOR154,ETERNIA BPBEE CONRONARY STENT SYSTEM,GRP534,5,SMMFG07724-01,31600.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC138,STH107,1,PIECE,NAN,NAN,NAN,NO,INNVOLUTION HEALTHCARE,OTHERS,CORONARY STENT BARE METAL,INNVOLUTION HEALTHCARE,IMPLANTS,CARDIOLOGY IMPLANTS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ETERNIA BPBEE CONRONARY STENT SYSTEM_NOT APPLICABLE_3.00 X 48_INNVOLUTION HEALTHCARE_ETERNIA BPBEE CONRONARY STENT SYSTEM 3.00 X 48 MM_1
260607,61861782770C5BE782A53498,545062,NAN,MBT CEM KEEL TIB TRAY SZ 2 REF 129433120,CAT104,NAN,2,NO,FOR154,TIBIA TRAY,GRP709,5,SMMFG00526-02,19317.46,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC141,STH107,1,PIECE,NAN,NAN,NAN,NO,DEPUY,OTHERS,JOINT RECONSTRUCTION UNICOMPARTMENTAL KNEE TIBIAL COMPONENT,DEPUY,IMPLANTS,ORTHOPAEDIC IMPLANTS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIA TRAY_NOT APPLICABLE_2_DEPUY_MBT CEM KEEL TIB TRAY SZ 2 REF 129433120_1
260621,61861782770C5BE782A534E0,545075,NAN,WN 215 NH,CAT101,NAN,NAN,NO,FOR154,SUTURE SILKUS PRE CUT WN 215,GRP1556,12,SMMFG03004-01,2186.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC127,STH107,12,PACK,NAN,NAN,NAN,NO,LOTUS SURGICAL,OTHERS,NON ABSORBABLE SUTURE,LOTUS SURGICAL,CONSUMABLES,SUTURES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SUTURE SILKUS PRE CUT WN 215_NOT APPLICABLE_NAN_LOTUS SURGICAL_WN 215 NH_12
260625,61861782770C5BE782A53506,545081,NAN,LIGATING CLIPS TRUTIE 300,CAT101,NAN,NAN,NO,FOR154,HEMOSTATIC LIGATING CLIPS,GRP995,12,SMMFG03006-01,630.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,SUTURES INDIA,OTHERS,CLIPS & APPLIERS,SUTURES INDIA,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,HEMOSTATIC LIGATING CLIPS_NOT APPLICABLE_NAN_SUTURES INDIA_LIGATING CLIPS TRUTIE 300_1
260626,61861782770C5BE782A5350D,545082,NAN,RANEY CLIP STERILE FF015P AESCULAP,CAT101,NAN,NAN,NO,FOR154,RANEY CLIPS,GRP995,12,SMMFG03120-01,2500.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,AESCULAP B-BRAUN,OTHERS,CLIPS & APPLIERS,AESCULAP B-BRAUN,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,RANEY CLIPS_NOT APPLICABLE_NAN_AESCULAP B-BRAUN_RANEY CLIP STERILE FF015P AESCULAP_1
260633,61861782770C5BE782A5353A,545089,NAN,ANABOOST HAIR OIL,CAT100,NAN,NAN,NO,FOR107,HAIR OIL,GRP217,18,SMMFG02222-01,299.0,NAN,NAN,NAN,NAN,ROA101,ACTIVE,SUBC110,STH109,1,PIECE,NAN,NAN,NAN,NO,LOCAL,DERMATOLOGY,HAIR CARE/ANTIDANDRUFF PREP.,LOCAL,PHARMA,DERMATOLOGY,OILS,TOPICAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,HAIR OIL_OILS_NAN_LOCAL_ANABOOST HAIR OIL_1
260635,61861782770C5BE782A5354A,545091,NAN,SURGICAL PULSE LAVAGE,CAT101,NAN,NAN,NO,FOR154,SURGICAL PULSE LAVAGE,GRP419,12,SMMFG02222-01,5600.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC132,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,DRAINAGE SYSTEM,LOCAL,CONSUMABLES,CATHETERS & DRAINS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SURGICAL PULSE LAVAGE_NOT APPLICABLE_NAN_LOCAL_SURGICAL PULSE LAVAGE_1
260645,61861782770C5BE782A53594,545103,NAN,PEGPASS POWDER,CAT100,NAN,NAN,NO,FOR110,POLYETHYLENE GLYCOL,GRP235,12,SMMFG03054-01,270.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUBC102,STH102,1,PIECE,NAN,NAN,NAN,NO,NEON,GASTROENTEROLOGY,LAXATIVES,NEON,PHARMA,GASTROENTEROLOGY,POWDERS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,POLYETHYLENE GLYCOL_POWDERS_NAN_NEON_PEGPASS POWDER_1
260646,61861782770C5BE782A535A4,545105,NAN,ASAHI GUIDE WIRE SION BLUE,CAT101,NAN,NAN,NO,FOR154,GUIDE WIRE PTCA,GRP1175,18,SMMFG01948-01,9500.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,ASAHI,GENERAL,GUIDEWIRES,ASAHI,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GUIDE WIRE PTCA_NOT APPLICABLE_NAN_ASAHI_ASAHI GUIDE WIRE SION BLUE_1
260647,61861782770C5BE782A535AB,545107,NAN,ETERNIA BPBEE CONRONARY STENT SYSTEM 3.00 X 48 MM,CAT104,NAN,3.00 X 48,NO,FOR154,ETERNIA BPBEE CONRONARY STENT SYSTEM,GRP534,5,SMMFG07724-01,23625.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC138,STH107,1,PIECE,NAN,NAN,NAN,NO,INNVOLUTION HEALTHCARE,OTHERS,CORONARY STENT BARE METAL,INNVOLUTION HEALTHCARE,IMPLANTS,CARDIOLOGY IMPLANTS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ETERNIA BPBEE CONRONARY STENT SYSTEM_NOT APPLICABLE_3.00 X 48_INNVOLUTION HEALTHCARE_ETERNIA BPBEE CONRONARY STENT SYSTEM 3.00 X 48 MM_1
260754,61861782770C5BE782A53812,545218,NAN,WN 215 NH,CAT101,NAN,NAN,NO,FOR154,SUTURE SILKUS PRE CUT WN 215,GRP1556,12,SMMFG03004-01,2186.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC127,STH107,12,PACK,NAN,NAN,NAN,NO,LOTUS SURGICAL,OTHERS,NON ABSORBABLE SUTURE,LOTUS SURGICAL,CONSUMABLES,SUTURES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SUTURE SILKUS PRE CUT WN 215_NOT APPLICABLE_NAN_LOTUS SURGICAL_WN 215 NH_12
260765,61861782770C5BE782A53866,545232,NAN,SURGICAL PULSE LAVAGE,CAT101,NAN,NAN,NO,FOR154,SURGICAL PULSE LAVAGE,GRP419,12,SMMFG02222-01,5600.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC132,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,DRAINAGE SYSTEM,LOCAL,CONSUMABLES,CATHETERS & DRAINS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SURGICAL PULSE LAVAGE_NOT APPLICABLE_NAN_LOCAL_SURGICAL PULSE LAVAGE_1
260827,61861782770C5BE782A539E8,545296,NAN,MBT CEM KEEL TIB TRAY SZ 2 REF 129433120,CAT104,NAN,2,NO,FOR154,TIBIA TRAY,GRP709,5,SMMFG00526-02,18053.57,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC141,STH107,1,PIECE,NAN,NAN,NAN,NO,DEPUY,OTHERS,JOINT RECONSTRUCTION UNICOMPARTMENTAL KNEE TIBIAL COMPONENT,DEPUY,IMPLANTS,ORTHOPAEDIC IMPLANTS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,TIBIA TRAY_NOT APPLICABLE_2_DEPUY_MBT CEM KEEL TIB TRAY SZ 2 REF 129433120_1
260856,61861782770C5BE782A53A97,545325,NAN,TEMPED IV 100 ML INJ,CAT100,NAN,1000MG,NO,FOR121,PARACETAMOL,GRP248,12,SMMFG00055-01,300.0,NAN,NAN,NAN,NAN,ROA103,ACTIVE,SUBC114,STH104,1,BOTTLE,NAN,NAN,NAN,NO,OZONE,CENTRAL NERVOUS SYSTEM DISORDERS,NON-NARCOTICS-ANTIPYER.,OZONE,PHARMA,OTHERS,INFUSIONS,PARENTERAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,PARACETAMOL_INFUSIONS_1000MG_OZONE_TEMPED IV 100 ML INJ_1
260957,618CC768770C5BE7820A6752,545427,NAN,GLENPAR AC TAB,CAT100,NAN,100MG+325MG,NO,FOR102,ACECLOFENAC+PARACETAMOL,GRP159,12,SMMFG00028-01,51.0,NAN,NAN,NAN,NAN,ROA102,ACTIVE,SUB174,STH104,10,STRIP,NAN,NAN,NAN,NO,GLENMARK PHARMA,CENTRAL NERVOUS SYSTEM DISORDERS,ANTIRHEUMATIC NONSTR.,GLENMARK PHARMA,PHARMA,ANALGESICS & ANTIPYRETICS,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ACECLOFENAC+PARACETAMOL_TABLETS_100MG+325MG_GLENMARK PHARMA_GLENPAR AC TAB_10
